Country,Product.Description,10/1/2016,11/1/2016,12/1/2016,1/1/2017,2/1/2017,3/1/2017,4/1/2017,5/1/2017,6/1/2017,7/1/2017,8/1/2017,9/1/2017,10/1/2017,11/1/2017,12/1/2017,1/1/2018,2/1/2018,3/1/2018,4/1/2018,5/1/2018,6/1/2018,7/1/2018,8/1/2018,9/1/2018,10/1/2018,11/1/2018,12/1/2018,1/1/2019,2/1/2019,3/1/2019,4/1/2019,5/1/2019,6/1/2019,7/1/2019,8/1/2019,9/1/2019,10/1/2019,11/1/2019,12/1/2019,1/1/2020,2/1/2020
France,Product 1481,647,754,275,153,396,723,865,179,849,43,831,391,896,394,310,860,215,862,794,915,73,168,61,769,502,819,669,484,35,377,238,122,662,69,981,760,215,446,959,484,429
France,Product 1482,197,226,46,280,719,152,418,54,870,402,388,962,506,727,670,427,396,278,984,480,701,955,951,837,583,472,476,165,359,298,459,75,521,496,927,975,831,825,214,433,4
France,Product 1483,384,750,845,811,36,897,215,583,855,759,355,995,420,812,482,586,869,431,296,179,429,229,878,499,401,509,370,499,70,445,687,314,227,186,963,425,940,212,156,451,673
France,Product 1484,194,666,405,874,362,452,992,873,209,292,353,854,572,393,358,59,375,581,123,645,876,59,278,749,793,624,181,713,679,768,733,39,473,15,23,31,911,267,623,254,998
France,Product 1485,123,923,19,841,161,465,780,300,558,27,635,307,567,217,44,8,733,218,797,686,459,810,358,20,30,287,345,64,9,899,401,426,455,934,785,195,272,756,762,959,261
France,Product 1486,188,966,866,938,773,179,933,819,967,71,398,761,496,127,34,512,146,474,683,929,999,396,289,934,635,169,333,725,313,565,888,286,997,528,777,321,977,168,96,260,354
France,Product 1487,940,186,979,917,310,241,527,516,212,836,495,849,832,141,669,945,51,886,400,343,381,150,466,864,937,911,631,668,693,525,719,465,33,632,461,998,576,982,475,174,958
France,Product 1488,362,886,35,288,971,373,719,380,889,653,249,708,638,940,112,295,973,113,953,437,5,684,374,132,882,718,182,29,185,429,173,793,433,361,932,959,406,240,685,659,16
France,Product 1489,852,226,259,993,931,817,356,702,128,939,90,614,587,518,185,109,613,794,943,396,791,709,205,216,654,642,962,598,109,701,701,751,814,985,865,871,619,342,979,263,167
France,Product 1490,983,932,536,197,838,825,117,985,857,956,246,861,934,659,747,286,676,220,777,677,193,140,709,653,641,501,423,307,304,5,758,565,914,843,139,84,638,779,56,671,456
France,Product 1491,932,519,593,236,690,873,69,677,375,966,848,9,139,407,608,676,201,955,432,641,608,333,843,799,47,180,915,704,188,640,247,120,44,434,120,950,676,83,755,121,600
France,Product 1492,67,626,522,293,208,659,972,861,928,691,856,637,141,852,304,135,579,856,944,384,715,748,205,337,418,181,187,416,393,881,7,952,136,123,545,542,833,151,255,81,192
France,Product 1493,257,901,471,913,333,834,968,911,992,230,799,367,237,531,231,520,123,553,861,180,755,434,724,532,410,613,494,487,911,30,259,820,875,805,81,841,119,773,439,68,962
France,Product 1494,264,624,448,244,868,7,594,736,283,654,961,62,508,938,528,930,868,128,598,286,994,446,52,695,371,201,118,538,456,714,710,278,677,818,463,516,639,672,856,136,119
France,Product 1495,169,487,226,253,754,611,80,397,422,744,130,640,617,161,719,937,146,212,17,813,926,94,610,345,387,253,285,219,699,938,374,61,609,306,862,110,318,305,682,284,155
France,Product 1496,349,126,584,465,970,266,122,110,198,949,518,29,873,915,911,823,214,764,505,470,435,815,257,429,887,780,147,94,208,25,556,667,439,773,909,236,930,780,966,315,173
France,Product 1497,829,689,451,972,30,494,330,857,595,538,629,159,705,767,476,759,892,832,587,42,19,923,216,930,702,91,677,494,49,390,650,873,941,775,811,779,783,782,343,248,886
France,Product 1498,809,665,473,188,169,641,304,16,149,315,256,279,754,518,629,802,601,159,545,258,449,694,685,21,5,214,574,822,8,811,348,492,928,354,900,352,364,815,976,996,855
France,Product 1499,110,707,332,705,11,278,114,273,309,495,263,757,909,503,953,382,198,798,268,987,159,979,190,872,967,753,733,125,533,601,80,614,121,445,983,756,491,774,68,512,907
France,Product 1500,776,770,533,471,573,226,241,572,909,221,491,276,652,663,778,2,32,635,399,156,945,535,98,755,854,510,262,294,843,367,154,970,399,116,865,188,928,401,323,314,668
France,Product 1501,190,926,539,714,582,528,707,791,142,363,818,773,795,928,966,462,830,76,713,57,346,564,476,437,955,650,996,612,578,316,23,446,288,736,66,919,438,745,505,347,912
France,Product 1502,891,338,535,889,1,351,481,118,450,824,45,881,391,583,693,816,627,17,443,202,368,477,128,808,687,379,237,270,682,761,919,793,736,51,13,798,946,864,345,456,785
France,Product 1503,902,858,971,959,782,470,370,512,429,770,354,608,309,141,766,702,688,367,368,166,205,913,994,290,682,203,285,594,403,445,959,944,65,302,274,785,72,623,243,335,114
France,Product 1504,963,459,243,380,488,277,623,426,508,498,172,894,212,246,270,403,46,166,717,663,530,826,515,352,833,293,960,369,200,340,679,952,888,446,280,32,906,280,923,959,612
France,Product 1505,127,297,774,544,70,432,370,145,536,853,103,635,311,439,849,652,657,827,221,183,661,363,279,669,706,530,398,530,917,176,203,896,932,527,823,588,945,485,731,28,818
France,Product 1506,176,268,448,570,957,828,706,916,24,592,758,878,868,953,719,495,898,660,647,386,71,785,333,560,532,189,59,112,939,118,933,932,632,719,317,830,252,254,112,742,500
France,Product 1507,923,487,443,524,729,77,460,224,175,404,416,47,73,757,396,233,483,203,747,158,637,319,229,329,97,187,482,679,986,682,551,957,582,727,22,949,83,601,504,512,810
France,Product 1508,344,232,630,269,993,141,658,733,835,170,494,500,538,117,586,884,754,291,310,205,983,521,503,20,850,9,452,776,865,422,164,7,223,670,493,782,763,85,784,475,640
France,Product 1509,62,821,634,839,764,351,522,4,384,400,862,695,346,807,681,860,681,604,334,609,890,779,354,37,286,90,810,252,6,610,762,712,904,133,694,940,846,535,605,31,89
France,Product 1510,956,212,508,603,253,647,58,566,943,71,450,329,424,700,372,400,666,145,980,16,797,353,244,311,396,197,840,963,980,604,717,319,597,970,170,856,921,294,384,685,582
France,Product 1511,729,791,406,634,120,952,916,92,566,746,809,293,931,569,416,242,63,621,782,232,2,883,528,357,783,222,707,527,688,333,34,325,485,211,636,526,321,747,530,945,896
France,Product 1512,870,908,425,968,30,127,279,228,612,907,505,608,415,668,422,342,857,80,255,553,879,545,82,303,902,190,309,339,984,183,660,650,174,530,689,284,502,543,58,813,887
France,Product 1513,852,664,217,232,927,530,171,922,542,639,896,601,659,52,946,471,820,164,184,450,323,452,610,197,257,41,860,799,522,57,693,39,530,273,475,837,487,881,172,935,777
France,Product 1514,326,312,927,318,550,29,178,421,256,887,640,716,925,72,837,856,425,797,865,54,493,633,259,710,812,554,293,770,712,262,248,234,376,350,148,542,997,706,613,963,495
France,Product 1515,247,430,307,216,486,470,709,564,602,601,680,156,599,359,722,516,900,876,522,364,669,195,669,914,364,614,620,455,755,213,323,225,111,363,50,957,266,900,191,204,610
France,Product 1516,205,934,198,291,144,660,801,899,371,947,704,559,789,850,153,757,360,676,297,150,322,760,183,344,418,646,722,873,450,391,3,785,656,779,301,166,39,298,809,65,121
France,Product 1517,299,528,646,40,583,809,363,20,879,22,422,963,774,564,900,402,515,239,840,370,13,879,732,161,925,844,516,588,827,577,840,576,653,489,641,123,272,187,80,679,332
France,Product 1518,443,584,671,201,840,261,744,219,443,529,174,669,564,127,632,39,29,961,521,44,139,596,260,210,471,721,24,726,494,840,840,611,16,946,913,493,673,435,784,111,580
France,Product 1519,760,709,558,317,809,973,445,123,164,218,962,184,559,346,658,744,58,92,631,173,960,270,314,897,920,227,661,778,616,87,692,233,353,223,725,527,170,658,197,23,765
France,Product 1520,577,27,444,617,28,594,415,624,630,83,502,549,731,78,638,550,780,145,482,281,651,471,568,979,691,326,106,816,957,311,46,230,359,961,931,307,638,380,659,700,211
France,Product 1521,442,577,999,237,666,449,376,302,808,68,168,606,270,981,384,62,518,105,824,407,826,44,897,598,646,204,894,623,540,647,455,476,204,336,692,398,933,70,933,6,285
France,Product 1522,76,456,459,534,975,70,216,502,861,111,2,725,493,659,328,615,554,115,520,637,697,988,247,997,734,587,791,945,562,373,198,994,676,571,878,175,829,767,619,98,481
France,Product 1523,721,429,656,498,854,265,639,714,742,684,183,532,128,241,944,323,780,756,791,133,367,162,539,845,576,235,669,789,372,916,204,840,196,32,402,941,824,395,862,968,371
France,Product 1524,189,868,961,925,750,413,784,676,898,230,211,964,483,694,700,872,659,458,802,638,1,218,360,849,302,890,986,383,784,113,915,417,605,85,72,476,848,436,61,545,34
France,Product 1525,55,965,336,613,318,52,117,827,150,834,798,281,847,947,850,426,840,733,134,798,451,213,752,443,788,195,277,829,193,823,990,146,556,434,311,98,252,663,177,928,969
France,Product 1526,273,764,172,669,504,840,653,855,851,91,722,102,724,312,350,29,222,872,573,678,62,359,601,388,963,256,343,398,111,310,248,255,872,609,926,954,163,669,180,104,994
France,Product 1527,91,200,642,145,847,46,897,300,524,719,506,24,171,511,477,703,747,912,242,92,825,212,161,782,701,332,783,678,269,979,945,660,270,440,784,379,978,881,700,823,287
France,Product 1528,181,915,45,182,65,509,627,255,994,857,974,700,925,642,609,321,718,130,148,335,664,672,507,353,199,168,691,674,589,624,496,246,456,602,431,184,940,409,595,471,841
France,Product 1529,387,982,931,804,694,108,330,13,453,264,194,806,836,243,786,434,741,871,368,475,969,549,42,5,472,885,385,669,449,626,86,499,372,110,843,289,471,713,51,99,308
France,Product 1530,527,884,640,548,399,272,499,782,31,929,537,595,725,880,739,55,154,630,928,504,680,634,701,573,421,227,814,482,206,580,162,406,199,775,175,240,308,710,435,171,888
France,Product 1531,26,336,962,848,948,206,308,16,854,486,870,1,927,160,711,456,775,71,125,612,74,367,290,255,899,697,240,190,370,658,173,526,971,502,699,318,895,750,227,252,301
France,Product 1532,309,501,28,828,302,461,646,25,517,638,688,533,933,947,13,884,557,53,924,632,40,426,245,435,86,598,330,427,780,649,443,817,439,112,251,321,32,839,648,985,825
France,Product 1533,317,343,807,700,229,676,816,693,152,434,386,316,522,985,19,430,927,777,738,44,941,503,134,366,915,338,910,774,793,253,698,97,26,583,132,651,478,459,113,78,679
France,Product 1534,763,322,319,789,167,444,110,985,677,492,236,164,614,711,151,670,352,709,120,193,58,771,526,568,686,173,569,825,273,671,379,939,150,367,364,843,520,431,516,687,952
France,Product 1535,733,646,549,751,824,260,12,560,641,417,388,836,964,309,87,136,276,75,609,44,760,176,84,369,643,419,77,801,285,953,34,664,414,50,249,347,969,927,581,142,685
France,Product 1536,506,740,738,966,972,822,335,294,732,676,121,286,263,438,659,980,91,973,919,300,318,840,977,508,902,341,946,370,539,676,71,74,529,869,913,556,812,120,508,60,146
France,Product 1537,517,925,882,26,129,289,95,317,743,170,589,895,681,700,498,549,416,452,679,19,310,183,243,487,341,205,629,3,131,592,496,545,871,468,648,613,313,396,418,991,682
France,Product 1538,893,799,88,134,27,258,976,122,142,763,464,668,724,164,24,905,693,9,295,198,315,456,590,110,950,397,843,859,883,723,224,256,589,725,258,910,994,154,960,412,389
France,Product 1539,447,958,926,137,591,754,454,374,957,301,547,781,723,2,88,314,976,834,69,191,685,769,61,908,742,574,20,18,152,656,740,188,485,410,795,610,352,418,860,167,697
France,Product 1540,29,106,293,361,720,944,600,411,84,187,329,10,10,4,838,986,970,646,116,213,935,137,350,203,26,381,540,110,606,97,789,569,736,172,630,619,566,236,90,972,564
France,Product 1541,4,962,668,141,98,507,921,729,715,631,650,366,397,250,219,220,133,11,938,587,359,504,21,727,215,40,141,775,875,826,276,674,807,636,511,2,164,174,202,632,215
France,Product 1542,713,936,784,464,739,951,609,895,518,781,6,198,754,882,35,836,157,866,108,249,17,999,623,667,347,838,339,343,779,873,224,23,84,205,888,688,248,7,792,112,620
France,Product 1543,958,841,637,199,223,417,750,301,388,423,463,399,911,794,157,230,738,552,646,459,971,467,331,288,790,766,424,821,706,801,610,288,297,369,333,152,609,725,737,17,98
France,Product 1544,911,816,542,595,746,240,958,788,477,948,584,354,606,675,184,326,328,482,486,645,18,290,550,565,303,770,17,878,326,829,202,196,282,189,782,482,737,298,876,351,290
France,Product 1545,173,21,479,536,869,347,950,803,464,485,722,558,968,704,84,467,542,335,423,453,339,371,450,190,779,493,741,99,776,592,62,678,740,911,601,293,414,924,699,20,990
France,Product 1546,742,8,179,588,130,248,283,570,149,142,732,166,462,273,137,326,44,740,950,993,713,5,554,706,97,697,957,215,559,393,544,448,120,113,866,417,679,747,729,224,821
France,Product 1547,846,201,7,653,829,17,724,430,971,378,918,822,885,143,184,773,578,945,2,175,550,537,723,500,320,317,852,658,825,164,968,462,964,481,123,679,883,238,209,767,702
France,Product 1548,166,346,360,69,642,239,650,715,93,903,501,917,937,971,276,805,781,242,295,58,512,112,224,898,841,393,989,574,667,170,199,549,456,972,325,45,665,327,425,546,312
France,Product 1549,460,430,34,818,647,148,184,113,424,323,233,198,644,828,788,236,998,817,811,456,27,359,508,87,35,880,100,51,476,33,432,923,34,799,1,971,693,232,446,52,610
France,Product 1550,399,599,828,891,16,774,448,270,633,397,837,284,225,172,340,679,767,415,976,51,549,510,855,920,233,113,757,99,704,937,339,656,992,707,461,344,810,52,570,858,1000
France,Product 1551,519,171,487,109,203,195,749,911,69,167,901,839,489,241,10,149,666,952,734,566,341,150,604,5,647,28,27,395,369,964,911,844,306,342,71,47,255,572,110,393,562
France,Product 1552,118,522,48,592,191,936,77,817,611,756,3,958,895,486,600,719,223,227,647,395,500,810,357,715,654,590,35,496,42,766,717,734,871,910,72,778,829,16,333,309,875
France,Product 1553,958,291,94,698,849,248,983,813,207,111,227,692,849,246,943,745,740,312,691,915,902,619,601,527,377,127,343,286,341,921,883,839,288,233,947,734,981,148,443,589,698
France,Product 1554,661,93,957,944,209,513,25,724,82,780,974,230,777,120,186,872,5,60,772,349,996,447,416,365,995,43,694,443,209,674,414,877,894,525,842,140,301,862,291,13,193
France,Product 1555,938,826,762,149,277,299,11,848,106,525,508,833,830,803,478,433,171,890,776,279,367,580,300,968,509,425,340,22,472,812,546,489,654,364,740,967,725,645,657,385,264
France,Product 1556,711,246,874,947,642,684,453,569,169,982,148,697,439,419,434,555,930,401,272,844,915,821,708,810,161,239,966,846,655,116,591,252,331,586,938,918,178,900,790,32,68
France,Product 1557,881,605,804,411,582,751,224,576,907,485,722,389,557,804,275,355,495,546,455,323,985,710,435,908,780,653,31,445,839,834,449,668,884,408,996,334,747,562,820,585,244
France,Product 1558,634,226,219,933,977,154,206,229,909,493,875,434,770,47,835,680,456,299,51,638,778,738,10,109,868,729,339,448,296,919,731,122,673,386,310,830,695,612,350,97,435
France,Product 1559,246,499,99,330,930,332,355,974,259,262,82,478,563,123,304,711,195,433,896,148,483,158,654,817,938,414,189,663,977,810,220,799,194,500,751,897,548,828,768,199,771
France,Product 1560,324,574,573,959,677,949,834,719,378,173,891,144,283,522,832,177,687,457,57,704,304,244,981,117,143,965,435,263,781,473,989,649,621,207,97,288,490,860,352,779,979
France,Product 1561,661,410,525,863,100,253,68,238,915,697,508,789,493,322,212,386,249,966,468,238,265,251,888,70,92,771,588,654,941,499,333,954,835,754,463,515,547,913,437,198,117
France,Product 1562,882,527,308,855,55,621,892,650,53,936,147,111,108,735,852,626,637,884,73,99,55,227,600,496,883,219,40,346,416,577,236,196,761,876,816,300,277,241,782,881,698
France,Product 1563,761,482,284,344,14,267,576,484,410,907,128,209,524,780,596,103,395,116,673,502,639,30,715,376,48,435,471,462,263,357,429,291,585,213,609,255,386,514,528,49,830
France,Product 1564,723,422,392,368,987,628,233,783,745,998,820,333,320,288,505,601,910,336,991,647,259,348,709,97,445,695,8,721,581,297,720,348,877,390,493,453,353,23,986,203,196
France,Product 1565,188,705,485,945,968,711,13,759,321,540,220,533,20,684,479,168,88,723,232,953,520,62,247,941,601,543,530,208,23,513,197,934,836,482,229,694,311,775,584,113,190
France,Product 1566,777,772,886,744,112,193,574,784,748,626,948,337,970,26,420,501,711,955,230,352,744,643,427,385,592,400,261,918,338,398,678,935,97,224,221,507,318,588,928,936,261
France,Product 1567,724,946,252,931,426,470,39,662,565,680,844,318,762,578,211,894,598,652,248,12,457,734,970,832,776,411,463,783,8,485,280,695,376,936,921,90,598,177,325,113,308
France,Product 1568,741,159,324,648,651,913,909,437,98,308,76,654,64,298,406,785,765,692,703,713,770,857,33,623,987,318,847,37,588,922,246,990,470,701,161,290,649,563,801,106,654
France,Product 1569,211,894,608,723,176,224,651,206,851,97,106,35,884,122,788,318,291,141,322,893,903,573,29,851,789,647,903,219,965,451,689,230,102,351,823,406,676,391,421,808,501
France,Product 1570,560,727,200,148,352,746,519,950,359,800,16,368,866,362,216,88,549,635,419,322,337,245,166,697,353,666,353,211,591,567,843,190,151,993,961,323,25,493,544,779,410
France,Product 1571,913,875,160,665,783,471,846,479,849,204,402,3,246,514,237,712,436,301,304,286,358,109,193,682,203,671,999,108,342,715,770,375,704,8,726,93,438,552,633,537,566
France,Product 1572,310,271,224,915,687,368,705,632,715,622,660,854,714,805,585,165,544,103,183,741,558,139,837,152,10,963,218,223,912,289,669,459,82,630,916,977,674,408,140,352,291
France,Product 1573,715,401,388,733,139,216,951,434,793,702,609,260,481,439,194,841,257,673,314,317,34,404,19,433,601,662,455,636,725,439,507,318,287,824,103,523,805,72,587,404,633
France,Product 1574,521,540,111,648,595,874,406,780,639,86,494,519,906,244,202,958,399,975,747,240,647,320,106,356,513,584,265,637,719,541,417,827,336,866,406,779,427,477,202,438,97
France,Product 1575,361,516,260,502,713,318,964,401,59,903,238,124,159,709,947,986,87,222,100,722,152,986,584,711,356,381,883,885,638,890,663,140,628,480,258,804,146,48,307,90,658
France,Product 1576,905,47,431,308,795,11,758,817,416,328,104,607,612,139,77,560,116,668,562,352,663,799,309,89,101,835,433,823,6,510,42,689,523,237,688,25,940,442,267,446,463
France,Product 1577,703,771,293,639,960,329,561,354,351,962,657,644,223,422,87,798,283,700,639,917,229,607,998,97,9,273,946,97,189,68,892,73,853,268,483,77,772,891,102,192,463
France,Product 1578,426,288,754,216,986,865,277,419,824,450,984,913,12,173,893,612,46,642,819,565,171,274,486,94,416,538,460,879,651,91,93,13,520,998,836,414,143,92,170,788,275
